index,source,target
2304,"≪Great Forest Survey≫
[Slay] Awaken, Thorn Wyvern{j}1 Espinas{j}None{j}None{j}Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2305,"≪Great Forest Survey≫
[Cap] Awaken, Thorn Wyvern{j}1 Espinas{j}None{j}None{j}Capture Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2306,"≪Volcano Survey≫
[Craft] Divine Sphere Creation{j}Deliver 20 Jade Piece{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}鎧玉精製工{j}おう！ハンターの野郎ども！
元気でやってるか？
鎧玉を作りに来たぜ！
鎧玉は種類がいくつかあるが、
今回は≪極鎧玉≫だ。
≪玉のかけら≫を持ってきな！",
2307,"≪Extra Quest≫
Forest & Hills Tour・High{j}Deliver 1 Map{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}おまたせしました。
≪エクストラクエスト≫は、
大衆酒場ギルドより、お送り
いたします。
ギルドの力によって用意され
た、大変穏やかで実り豊かな
フィールドで、たまにはのん
びり採取でもいかがですか？",
2308,"≪Extra Quest≫
Forest & Hills Tour・High{j}Deliver 1 Map{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}おまたせしました。
≪エクストラクエスト≫は、
大衆酒場ギルドより、お送り
いたします。
ギルドの力によって用意され
た、大変穏やかで実り豊かな
フィールドで、たまにはのん
びり採取でもいかがですか？",
2309,"≪Desert Survey≫
[Hunt] The Sand Shark{j}1 Cephadrome{j}Deal Damage to Main Target{j}None{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2310,"≪Desert Survey≫
[Slay] The Sand Shark{j}1 Cephadrome{j}None{j}None{j}Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2311,"≪Desert Survey≫
[Cap] The Sand Shark{j}1 Cephadrome{j}None{j}None{j}Capture Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2312,"≪Swamp Survey≫
[Hunt] Pink Fur in the Swamp{j}1 Congalala{j}Deal Damage to Main Target{j}None{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2313,"≪Swamp Survey≫
[Slay] Pink Fur in the Swamp{j}1 Congalala{j}None{j}None{j}Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2314,"≪Swamp Survey≫
[Cap] Pink Fur in the Swamp{j}1 Congalala{j}None{j}None{j}Capture Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2315,"≪Volcano Survey≫
[Hunt] Volcanic Hidden Peril{j}1 Basarios{j}Deal Damage to Main Target{j}None{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2316,"≪Volcano Survey≫
[Slay] Volcanic Hidden Peril{j}1 Basarios{j}None{j}None{j}Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2317,"≪Volcano Survey≫
[Cap] Volcanic Hidden Peril{j}1 Basarios{j}None{j}None{j}Capture Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2318,"≪Volcano Survey≫
[Hunt] Volcanic Armour{j}1 Gravios{j}Deal Damage to Main Target{j}None{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2319,"≪Volcano Survey≫
[Slay] Volcanic Armour{j}1 Gravios{j}None{j}None{j}Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2320,"≪Volcano Survey≫
[Cap] Volcanic Armour{j}1 Gravios{j}None{j}None{j}Capture Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2321,"≪Snowy Mountain Survey≫
[Hunt] Snowy Roaring Wyvern{j}1 Tigrex{j}Deal Damage to Main Target{j}None{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2322,"≪Snowy Mountain Survey≫
[Slay] Snowy Roaring Wyvern{j}1 Tigrex{j}None{j}None{j}Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2323,"≪Snowy Mountain Survey≫
[Cap] Snowy Roaring Wyvern{j}1 Tigrex{j}None{j}None{j}Capture Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2324,"≪Jungle Survey≫
[Hunt] Jungle's Black Bird{j}1 Yian Garuga{j}Deal Damage to Main Target{j}None{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2325,"≪Jungle Survey≫
[Slay] Jungle's Black Bird{j}1 Yian Garuga{j}None{j}None{j}Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2326,"≪Jungle Survey≫
[Cap] Jungle's Black Bird{j}1 Yian Garuga{j}None{j}None{j}Capture Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2327,"≪Tower Survey≫
A Single Blow{j}Hunt 1 Orange Espinas{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}樹海に程近い塔の頂に、エス
ピナスの亜種が出現しました。
王立古生物書士隊の残した文
献によれば、力を溜めて繰り
出す渾身の一撃には、防御は
一切役に立たなかったという
記述が残っています。
ご注意ください。",
2328,"≪Extra Quest≫
Swamp Tour・Low{j}Deliver 1 Map{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}おまたせしました。
≪エクストラクエスト≫は、
大衆酒場ギルドより、お送り
いたします。
ギルドの力によって用意され
た、大変穏やかで実り豊かな
フィールドで、たまにはのん
びり採取でもいかがですか？",
2329,"≪Extra Quest≫
Swamp Tour・Low{j}Deliver 1 Map{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}おまたせしました。
≪エクストラクエスト≫は、
大衆酒場ギルドより、お送り
いたします。
ギルドの力によって用意され
た、大変穏やかで実り豊かな
フィールドで、たまにはのん
びり採取でもいかがですか？",
2330,"≪Extra Quest≫
Swamp Tour・High{j}Deliver 1 Map{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}おまたせしました。
≪エクストラクエスト≫は、
大衆酒場ギルドより、お送り
いたします。
ギルドの力によって用意され
た、大変穏やかで実り豊かな
フィールドで、たまにはのん
びり採取でもいかがですか？",
2331,"≪Extra Quest≫
Swamp Tour・High{j}Deliver 1 Map{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}おまたせしました。
≪エクストラクエスト≫は、
大衆酒場ギルドより、お送り
いたします。
ギルドの力によって用意され
た、大変穏やかで実り豊かな
フィールドで、たまにはのん
びり採取でもいかがですか？",
2332,"≪Desert Survey≫
Dazzling Crystals{j}1 Akura Vashimu{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大老殿ギルド{j}遠大な周期で発生する甲殻種
≪アクラ・ヴァシム≫…。
近年当たり年となって、無数
の孵化があったそうよ…。
その回復力や生命力の源は、
体色をも変容させる体液にあ
るとかで、不老長寿を求める
権力者たちに大人気とか…。
どう？いい儲け話じゃない？",
2333,"≪Desert Survey≫
[Slay] The Desert Crystal Tail{j}1 Akura Vashimu{j}None{j}None{j}Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2334,"≪Swamp Survey≫
A One-Shot Kill?{j}1 Bulldrome{j}None{j}None{j}Hunt Main Target{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}沼地で、極めて強力なドス
ファンゴの変種が確認されて
います。大至急、退治して
きてください！
普通のドスファンゴと同じ
ように考えていると痛い目
を見ますよ！",
2335,"≪Swamp Survey≫
[Hunt] The Poison Swamp Wyvern{j}1 Gypceros{j}Deal Damage to Main Target{j}None{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}メゼポルタ猟団組合{j}各地から変種や奇種の発見報
告が上げられています。
変種は原種系、奇種は亜種系
に酷似した姿とのことですが、
真相は謎です。
その種に共通する特徴を強く
持ち、そこから汎用性に優れ
た素材が取れるそうですよ。",
2336,"≪Tower Survey≫
Ancient Hymn{j}1 Rathian{j}1 Rathalos{j}None{j}Hunt all Monsters listed in
Quest Orders{j}Zero Rewards
Time Runs out{j}旅の楽師{j}ある異国で、素晴らしい音楽
に出会ったのだ。
長年、音楽を奏でることを生
業としてきた私の魂を揺さぶ
るものだった…。
私の用意する装備で、戦い抜
いてきたハンター諸君にだけ、
その音楽の書を譲ろう…。",
2337,"≪Arena Battle≫
Red and Blue Horrors{j}1 Iodrome{j}1 Velocidrome{j}None{j}Hunt Required Targets{j}Zero Rewards
Time Runs out{j}大老殿ギルド{j}凄腕のハンターさん限定の
依頼です。
大闘技場で多くの鳥竜種が
暴れています！
中心はどうやらドスイーオス
とドスランポスの変種のよう
です。沈静化のため、両方と
も狩猟してきてください。",
2338,"≪Desert Survey≫
Shocking Yellow{j}2 Gendrome{j}1 Gendrome{j}None{j}Hunt 1 Main Target or
Hunt Sub-Objective{j}Zero Rewards
Time Runs out{j}大老殿ギルド{j}凄腕のハンターさん限定の
依頼です。
砂漠で、複数のドスゲネポス
変種が確認されました。
凶暴な個体のため、注意して
２頭狩猟してきてください。
難しいようでしたら、１頭で
戻ってきても結構です。
頑張ってきてください！",
2339,"≪Swamp Survey≫
Enchanting Blood Crystal{j}1 Akura Jebia{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大老殿ギルド{j}ギルドに残る古の文献によれ
ば、アクラ・ヴァシムの亜種
は≪アクラ・ジェビア≫と呼
ばれていたらしいわ…。
古の文献に、尾の切れた姿が
載っていないのは、それほど
に討伐が困難だった証拠…。
功名心は命取りね…。",
2340,"≪Extra Quest≫
Tower Tour・Low{j}Deliver 1 Map{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}おまたせしました。
≪エクストラクエスト≫は、
大衆酒場ギルドより、お送り
いたします。
ギルドの力によって用意され
た、大変穏やかで実り豊かな
フィールドで、たまにはのん
びり採取でもいかがですか？",
2341,"≪Extra Quest≫
Tower Tour・High{j}Deliver 1 Map{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}おまたせしました。
≪エクストラクエスト≫は、
大衆酒場ギルドより、お送り
いたします。
ギルドの力によって用意され
た、大変穏やかで実り豊かな
フィールドで、たまにはのん
びり採取でもいかがですか？",
2342,"≪Premium Quest≫
Hunt the Female Wyvern [2p]{j}Hunt 1 Rathian{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、下位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2343,"≪Premium Quest≫
Hunt the Sleep Bird [2p]{j}Hunt 1 Hypnoc{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、下位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2344,"≪Premium Quest≫
Hunt the Scythe Crab [2p]{j}1 Shogun Ceanataur{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、下位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2345,"≪Premium Quest≫
Hunt the White Shadow [2p]{j}Hunt 1 Khezu{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、下位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2346,"≪Premium Quest≫
Hunt the Snow Lion [2p]{j}Hunt 1 Blangonga{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、下位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2347,"≪Premium Quest≫
Hunt the Wyvern King [2p]{j}Hunt 1 Rathalos{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、下位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2348,"≪Premium Quest≫
Hunt the Horn Wyvern [2p]{j}Hunt 1 Diablos{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、下位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2349,"≪Premium Quest≫
Hunt the Magma Fish [2p]{j}Hunt 1 Volganos{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、下位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2350,"≪Premium Quest≫
Hunt the Wyvern Queen [4p]{j}Hunt 1 Rathian{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、３人〜４人向けの
クエストとなっていて、上位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2351,"≪Premium Quest≫
Hunt the Sleep Bird [4p]{j}Hunt 1 Hypnoc{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、３人〜４人向けの
クエストとなっていて、上位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2352,"≪Premium Quest≫
Hunt the Sickle Crab [4p]{j}1 Shogun Ceanataur{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、３人〜４人向けの
クエストとなっていて、上位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2353,"≪Premium Quest≫
Hunt the White Shadow [4p]{j}Hunt 1 Khezu{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、３人〜４人向けの
クエストとなっていて、上位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2354,"≪Premium Quest≫
Hunt the Snow Lion [4p]{j}Hunt 1 Blangonga{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、３人〜４人向けの
クエストとなっていて、上位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2355,"≪Premium Quest≫
Hunt the Wyvern King [4p]{j}Hunt 1 Rathalos{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、３人〜４人向けの
クエストとなっていて、上位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2356,"≪Premium Quest≫
Hunt the Horn Wyvern [4p]{j}Hunt 1 Diablos{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、３人〜４人向けの
クエストとなっていて、上位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2357,"≪Premium Quest≫
Hunt the Magma Wyvern [4p]{j}Hunt 1 Volganos{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、３人〜４人向けの
クエストとなっていて、上位
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2358,"≪Great Forest Survey≫
Stange Occurrence! Vepsoid{j}40 Vespoid{j}10 Vespoid{j}None{j}Complete Main Objective or
Complete Sub-A{j}Zero Rewards
Time Runs out{j}疲れ顔の冒険家{j}未開の地に広大な樹海を発見
したんだ。足を踏み入れると
ランゴスタの大群さ！
逃げるのに必死で荷物を残し
てきてしまった。大事な荷物
なんだ！誰かあの大群を追い
払ってくれないか！
",
2359,"≪Great Forest Survey≫
Stange Occurrence! Hornetaur{j}40 Hornetaur{j}10 Hornetaur{j}None{j}Complete Main Objective or
Complete Sub-A{j}Zero Rewards
Time Runs out{j}疲れ顔の冒険家{j}五月蝿いあいつらがいなく
なったと思ったら、今度は
足元を埋め尽くさんばかりの
カンタロスの大群！
大事な荷物を残してきたまま
なんだ！誰かあいつらを追い
払ってくれよ！

",
2360,"≪Tower Survey≫
Abominable Flock{j}8 Remobra{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大老殿ギルド{j}何やら塔に多くのガブラスが
群れ集っておるようじゃ。
奴らは災厄の前触れとも言われ
ておるゆえ、ギルドとしても
捨ててはおけぬ。
ガブラス８頭を討伐し、状況
を確認してきて欲しい。",
2361,"≪Great Forest Survey≫
Sprouting Great Forest{j}4 Mosswine{j}Deliver 1 Spicy Mushroom{j}Deliver 1 Garbage{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}大老殿ギルド{j}ハンターの人たちって、上位
に上がっても、息つく間もな
く狩りに出かけてしまうのが
ほとんどよね。
このクエストで出かける時期
の樹海は、そんなハンターた
ちの息抜きになると思うのだ
けど、どうかしらね…。
",
2362,"≪Gorge Survey≫
Gorge Specialities{j}Deliver 4 Goldenfish{j}Deliver 4 Rock Salt{j}10 Genprey{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ギルド専属の情報屋{j}荒野の大地、≪峡谷≫では、
きっと、今まで見たことも
ないようなものが採取できる
ことだろう。
どうだ、心が躍るだろう？
一度行ってみることをオスス
メするぜ。
",
2363,"≪Gorge Survey≫
Gorge Specialities{j}Deliver 4 Goldenfish{j}Deliver 4 Rock Salt{j}10 Genprey{j}Complete Main Objective or
Complete Sub-A or B{j}Zero Rewards
Time Runs out{j}ギルド専属の情報屋{j}荒野の大地、≪峡谷≫では、
きっと、今まで見たことも
ないようなものが採取できる
ことだろう。
どうだ、心が躍るだろう？
一度行ってみることをオスス
メするぜ。
",
2364,"≪Premium Quest≫
the Wyvern King [2p]{j}1 Rathalos{j}1 Azure Rathalos{j}None{j}Achieve Required Objectives{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、指定
武器での下位モンスターの
討伐となります。特別な報酬
を用意させていただきました
ので、奮ってご参加ください。",
2365,"≪Premium Quest≫
the Magma Wyvern [2p]{j}1 Volganos{j}None{j}None{j}Achieve Main Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、指定
武器での下位モンスターの
討伐となります。特別な報酬
を用意させていただきました
ので、奮ってご参加ください。",
2366,"≪Premium Quest≫
Hunt the Wyvern Queen [2p]{j}1 Rathian{j}Break Main Target's Tail{j}Break Main Target's Head{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、変種
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2367,"≪Premium Quest≫
Hunt the Armoured Wyvern [2p]{j}1 Gravios{j}Break Main Target's Tail{j}Break Main Target's Chest{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、変種
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2368,"≪Premium Quest≫
Hunt the Wyvern King [2p]{j}1 Rathalos{j}Break Main Target's Tail{j}Break Main Target's Head{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、変種
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2369,"≪Premium Quest≫
Hunt the Horn Wyvern [2p]{j}1 Diablos{j}Break Main Target's Tail{j}Break Main Target's Horn{j}Complete Main Objective or
Complete Sub-Objective{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、１人〜２人向けの
クエストとなっていて、変種
モンスターの狩猟となります。
多くのＨＲＰとポルタチケッ
トを用意させていただきまし
たので奮ってご参加ください。",
2370,"≪Premium Quest≫
the Wyvern King [4p]{j}1 Rathalos{j}1 Azure Rathalos{j}None{j}Achieve Required Objectives{j}Zero Rewards
Time Runs out{j}大衆酒場ギルド{j}≪プレミアムクエスト≫を、
大衆酒場ギルドより、お送り
いたします。
こちらは、３人〜４人向けの
クエストとなっていて、指定
武器での上位モンスターの
討伐となります。特別な報酬
を用意させていただきました
ので、奮ってご参加ください。",
